"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000672350607135996,0.329796331581729,0.406,0.197,1,"14","NPEPPS"
0.000674433964722221,0.423378326750196,0.275,0.121,1,"14","C6orf106"
0.000674926844072443,0.378974890049404,0.42,0.207,1,"14","RNF4"
0.000691179492139371,0.497598769236201,0.275,0.123,1,"14","TOB2"
0.000693732649497569,0.417197908193798,0.333,0.155,1,"14","MIAT"
0.000694724198126551,0.278042787064124,0.464,0.23,1,"14","GNA13"
0.000698528741037485,0.351833996834545,0.478,0.249,1,"14","TRIM56"
0.000699644879845973,0.280442648162502,0.986,0.792,1,"14","SEPT7"
0.000700901889746808,0.261411676147514,0.522,0.263,1,"14","PHF14"
0.000703248883741292,0.422715505599712,0.449,0.227,1,"14","CLNS1A"
0.000706390445612826,0.602596079146039,0.275,0.125,1,"14","RREB1"
0.000713056029502335,0.353394654241256,0.261,0.112,1,"14","PATL1"
0.000717409095805976,0.380372947512016,0.565,0.301,1,"14","UBE2G2"
0.000718187395994718,0.413393226345195,0.522,0.27,1,"14","TMEM256"
0.000719919812421921,0.493802822026391,0.275,0.123,1,"14","EXOC1"
0.000720129586871732,0.352016432260053,0.623,0.337,1,"14","LBR"
0.000732511462168128,0.291211241363862,0.304,0.137,1,"14","NXF1"
0.000733426479358146,0.47362175190695,0.348,0.169,1,"14","WDFY2"
0.000733882652657059,0.314247271416382,0.304,0.138,1,"14","UGGT1"
0.000734097667245859,0.416078075462075,0.319,0.148,1,"14","UBR1"
0.000734767373157696,0.477671348703266,0.348,0.166,1,"14","IPO7"
0.000738190788338366,0.464982369502272,0.29,0.132,1,"14","DENND1B"
0.000742682095431491,0.357207402934797,0.261,0.112,1,"14","ITFG1"
0.000744637750363486,0.411331788298935,0.362,0.174,1,"14","PIK3CA"
0.00074854444911332,0.52040754854166,0.275,0.124,1,"14","YPEL2"
0.000750213880370998,0.387310354948548,0.362,0.173,1,"14","AKAP8L"
0.000750258673595017,0.710281947718345,0.304,0.144,1,"14","PEX2"
0.000755881952674065,0.278428367984017,0.522,0.266,1,"14","GABARAPL1"
0.000758050100381213,0.426883509110824,0.29,0.13,1,"14","ZPR1"
0.000758321152309227,0.456132603739664,0.406,0.207,1,"14","JARID2"
0.000762213959949909,0.295882956913261,0.812,0.496,1,"14","ROCK1"
0.00076875220839967,0.565661800967332,0.261,0.115,1,"14","MRPS18B"
0.000776772612762988,0.628881522499056,0.261,0.117,1,"14","CBWD5"
0.000782361905296014,0.348397900742759,0.275,0.121,1,"14","BTN2A1"
0.000783430423195952,0.544124713897565,0.348,0.169,1,"14","AFTPH"
0.000783516861148303,0.295821903010377,0.304,0.136,1,"14","SNRPA"
0.000787254488903377,0.355496113930866,0.58,0.315,1,"14","POLR2A"
0.000790082434246608,0.363014556330695,0.362,0.173,1,"14","ACSL3"
0.000791152029794073,0.478553043614561,0.261,0.114,1,"14","COMMD9"
0.00079135141036768,0.337364041075112,0.536,0.283,1,"14","ZNF148"
0.000796029574496648,0.329905422856101,0.58,0.303,1,"14","CLINT1"
0.000797309114396016,0.547395219776099,0.275,0.125,1,"14","MTMR6"
0.000798434282830662,0.439734855163871,0.391,0.196,1,"14","DIDO1"
0.000798899780640516,0.30850289439958,0.304,0.137,1,"14","ZCCHC10"
0.000807516917915585,0.324152175767701,0.435,0.215,1,"14","MIEN1"
0.000807664915815742,0.301165989569681,0.42,0.207,1,"14","IDH3B"
0.000811036798280762,0.399947285089401,0.812,0.476,1,"14","SPCS2"
0.000815446379820006,0.267848985204138,0.478,0.238,1,"14","FAM214A"
0.000817447684266392,0.380643294875096,0.493,0.252,1,"14","MYDGF"
0.000821012427516754,0.544688941978689,0.42,0.22,1,"14","VCP"
0.000822006180786428,0.62032942319716,0.275,0.126,1,"14","BCAP29"
0.000824540696248377,0.488656799347548,0.725,0.454,1,"14","ASH1L"
0.000827239642265498,0.325984577741277,0.304,0.141,1,"14","NFIL3"
0.000836391663015634,0.345839397680231,0.42,0.209,1,"14","BAG5"
0.000842420337343608,0.424778100653213,0.594,0.335,1,"14","IFRD1"
0.000865291217003739,0.306328102898585,0.449,0.23,1,"14","DICER1"
0.000882174497879085,0.348365696052743,0.638,0.354,1,"14","ARID1A"
0.000885082753223854,0.436077475125523,0.333,0.159,1,"14","TBC1D5"
0.000887321470700586,0.52876892089253,0.478,0.258,1,"14","NRDC"
0.000889064636082626,0.338140734364493,0.739,0.431,1,"14","PPP1CA"
0.00088996142702813,0.543088705734912,0.261,0.116,1,"14","PMM2"
0.000893995953487048,0.350070543824906,0.319,0.149,1,"14","ZNF281"
0.000898831836557701,0.424072996136299,0.304,0.14,1,"14","TINF2"
0.000899703054927814,0.25280884199668,0.638,0.345,1,"14","ZBTB7A"
0.000905024480748695,0.495261549302238,0.406,0.207,1,"14","RNF139"
0.000911305989512945,0.473904295507802,0.29,0.134,1,"14","KHDC4"
0.000915453987410331,0.291268833764351,0.638,0.348,1,"14","MAP3K2"
0.000917878176506459,0.341131111604062,0.391,0.192,1,"14","GIT2"
0.000921493309465449,0.274122640005177,0.507,0.269,1,"14","TFDP2"
0.00092265231459554,0.508037463475906,0.29,0.136,1,"14","NRIP1"
0.000927406972584199,0.369760770170006,0.275,0.122,1,"14","COMMD4"
0.000934414092348623,0.404748929393095,0.391,0.195,1,"14","DNAJB9"
0.00093544902676479,0.510737800018498,0.391,0.2,1,"14","BTG3"
0.000941393457231765,0.348680995058343,0.42,0.21,1,"14","RAB1B"
0.000943180706565627,0.271783845398911,0.522,0.27,1,"14","CAPZA2"
0.000959947087052715,0.295505826654442,0.449,0.229,1,"14","NFATC2"
0.000965239446596211,0.459906993714757,0.304,0.144,1,"14","SMAD3"
0.00096995131401667,0.289381863051022,0.812,0.493,1,"14","ZNF292"
0.000970335202926886,0.47854628869757,0.391,0.199,1,"14","LYRM2"
0.000979992001898911,0.315506803249924,0.507,0.258,1,"14","PHB2"
0.000982637249125284,0.290449197527047,0.986,0.895,1,"14","HSP90AA1"
0.0009846033784493,0.620351523305415,0.261,0.118,1,"14","MPHOSPH6"
0.00099476013537303,0.415200726726554,0.783,0.51,1,"14","TPR"
0.00100910173562285,0.487285648694904,0.29,0.134,1,"14","NUP98"
0.00101577578540302,0.689545970760775,0.29,0.139,1,"14","LY9"
0.0010163298121848,0.307497753229495,0.507,0.266,1,"14","DYRK1A"
0.00101942976858105,0.451172489441739,0.29,0.133,1,"14","NSL1"
0.00102228676707594,0.413624938748908,0.435,0.227,1,"14","COQ7"
0.00102783004784435,0.418021068678452,0.348,0.169,1,"14","TMEM131L"
0.0010293024832535,0.414135714343647,0.478,0.253,1,"14","EIF4EBP2"
0.00104122973271403,0.420158402141291,0.348,0.172,1,"14","ARHGAP5"
0.00104425165054511,0.511102613056298,0.29,0.135,1,"14","AC005261.1"
0.00105877839251378,0.574286760869224,0.493,0.279,1,"14","YIPF4"
0.00106079879221466,0.467677159379097,0.319,0.153,1,"14","WDFY1"
0.00106506301280662,0.346568445471102,0.536,0.293,1,"14","LAMP1"
0.00108970026005362,0.28784665770399,0.333,0.158,1,"14","PIK3C2A"
0.0010965332737054,0.530422535587261,0.29,0.135,1,"14","PRPF31"
0.00109676389171609,0.3306913410879,0.899,0.64,1,"14","FAM133B"
0.0011050871899001,0.52603958862464,0.319,0.154,1,"14","ZFP91"
0.0011077037168139,0.3218344827266,0.435,0.216,1,"14","PPP6R3"
0.00110852588310273,0.271293155885224,0.478,0.243,1,"14","NUTM2B-AS1"
0.00110884053825555,0.562633520754139,0.319,0.155,1,"14","SLC12A6"
0.00111064992833709,0.261967923734151,0.565,0.3,1,"14","ZFC3H1"
0.00111947072206542,0.306622407329341,0.696,0.403,1,"14","WSB1"
0.00112111844023466,0.293460385886091,0.609,0.333,1,"14","CMTM6"
0.00112115838892923,0.37824011419777,0.536,0.284,1,"14","TROVE2"
0.00112120278924399,0.478891098335599,0.333,0.162,1,"14","FAM96A"
0.0011272787267993,0.428561743976954,0.319,0.152,1,"14","HMBOX1"
0.00113074408348335,0.383651813850842,0.435,0.228,1,"14","SDF2L1"
0.00113274959280729,0.364177484235177,0.841,0.565,1,"14","ACTR3"
0.00114088611131447,0.362761996107619,0.261,0.115,1,"14","CSNK1E"
0.00114663239800894,0.305935688142515,0.652,0.353,1,"14","THRAP3"
0.00114743889306501,0.261327941019135,0.565,0.296,1,"14","MAZ"
0.00114765304886366,0.348091800565219,0.507,0.265,1,"14","MSI2"
0.00114927490765826,0.386228709878689,0.319,0.15,1,"14","RPS6KB2"
0.00114952641356414,0.269003314523752,0.971,0.723,1,"14","KLF6"
0.00115243801448739,0.475100919655024,0.319,0.153,1,"14","C15orf40"
0.00115937272881617,0.367966614632686,0.319,0.151,1,"14","PPP3R1"
0.00117107232375724,0.488858812269409,0.333,0.163,1,"14","COX16"
0.00118096065848117,0.416832322505645,0.435,0.23,1,"14","EMC10"
0.00120072919339909,0.495933201212302,0.42,0.223,1,"14","WHAMM"
0.00120354531551992,0.549283020844217,0.29,0.135,1,"14","TOPBP1"
0.00120700446204958,0.56238044864912,0.377,0.196,1,"14","EIF3B"
0.00120734243039333,0.316733576374538,0.362,0.178,1,"14","NCOA2"
0.00121294626444524,0.293927117250306,0.594,0.319,1,"14","PDAP1"
0.00121335038878789,0.573317093833687,0.406,0.218,1,"14","MEF2A"
0.00121366186570704,0.355986029087329,0.623,0.352,1,"14","UPF2"
0.00122517916729037,0.431614288830058,0.71,0.432,1,"14","GGNBP2"
0.00123882179730717,0.281148392243829,0.71,0.406,1,"14","ARHGDIA"
0.00123921984925546,0.375519068417961,0.826,0.577,1,"14","ARID1B"
0.00124082114649116,0.380350413203107,0.391,0.196,1,"14","SCAMP2"
0.00124109950478779,0.384873546643722,0.42,0.215,1,"14","GTF2B"
0.00124170758071607,0.447360109360341,0.536,0.297,1,"14","PDCD10"
0.00124188502019162,0.326514731042326,0.362,0.176,1,"14","AKT2"
0.00124273728332036,0.425453635701203,0.551,0.301,1,"14","EP300"
0.00125494002411219,0.288043985148593,0.377,0.183,1,"14","TSNAX"
0.00125628569956948,0.334031303148321,0.29,0.133,1,"14","ITFG2"
0.00126081597397998,0.259501711842125,0.406,0.203,1,"14","PPIP5K2"
0.00126458154966458,0.352802776104453,0.652,0.367,1,"14","ACAP2"
0.00127065669742832,0.495490383154387,0.319,0.156,1,"14","GIGYF2"
0.00128142794153785,0.435264701716001,0.377,0.192,1,"14","CCNT2"
0.00128632980361965,0.644934258671877,0.319,0.16,1,"14","AFG3L2"
0.00129513041893592,0.272198099204474,0.536,0.287,1,"14","LARP7"
0.00129709115367116,0.772774869085098,0.29,0.139,1,"14","AOAH"
0.00132389490227824,0.333870194307012,0.29,0.133,1,"14","VIRMA"
0.00132980088500689,0.461185113442584,0.275,0.126,1,"14","PBX2"
0.00133305374071058,0.355250070979598,0.464,0.241,1,"14","PFDN4"
0.00133711385654856,0.420841790975137,0.348,0.172,1,"14","PDXDC1"
0.00133786430913019,0.370031754554339,0.275,0.126,1,"14","SAMD8"
0.00133844802080141,0.375672651030194,0.507,0.28,1,"14","TRAPPC10"
0.00134262718280209,0.529230925293911,0.435,0.236,1,"14","PARP1"
0.00136865593054525,0.273674737405241,0.681,0.388,1,"14","PTPRA"
0.00136906743173681,0.334247670052247,0.261,0.117,1,"14","NCR3"
0.00138686644533026,0.572605975393875,0.261,0.12,1,"14","IMP4"
0.0014079896915753,0.436285254976712,0.261,0.119,1,"14","NRAS"
0.0014101870471579,0.32340906577165,0.493,0.259,1,"14","SAFB2"
0.00141631206346848,0.278902944706386,0.681,0.397,1,"14","CIR1"
0.00141810763486072,0.421940695759075,0.493,0.274,1,"14","UBTF"
0.00143539951555827,0.388402316732437,0.493,0.272,1,"14","POLR2B"
0.00143738396086612,0.320681935751485,0.768,0.48,1,"14","RPL22L1"
0.00143809483487733,0.425916552007669,0.522,0.276,1,"14","NCK2"
0.00143866730528064,0.309572958509075,0.783,0.478,1,"14","TAOK3"
0.00144072709331278,0.407279045415475,0.319,0.153,1,"14","PBDC1"
0.00144099114274976,0.358734107306918,0.261,0.117,1,"14","LMBR1L"
0.00144106335800087,0.476566571958636,0.362,0.183,1,"14","CLK4"
0.00146082632696465,0.298656533544124,0.609,0.337,1,"14","TNFRSF14"
0.00146282101632345,0.635453397568592,0.261,0.123,1,"14","SDCCAG8"
0.00147201379548534,0.357767718153797,0.449,0.234,1,"14","DPY30"
0.00147857185352618,0.335155506571465,0.551,0.301,1,"14","GDI2"
0.00148139258938151,0.415112278907384,0.319,0.152,1,"14","SRM"
0.00148243013801275,0.47156558868431,0.42,0.22,1,"14","PPCS"
0.0014864312282985,0.504848361930594,0.594,0.358,1,"14","POLR2K"
0.00149117609879146,0.29646781725671,0.667,0.384,1,"14","BIRC6"
0.00149568338977435,0.375633829061636,0.275,0.128,1,"14","SLC25A37"
0.00150226173798296,0.29127668675315,0.609,0.324,1,"14","TMED2"
0.00151137180973704,0.367434081329666,0.797,0.541,1,"14","IFI16"
0.00151258200535587,0.334105197459544,0.478,0.258,1,"14","HUWE1"
0.00152656682624608,0.401617549342156,0.362,0.184,1,"14","FAM126B"
0.00154879988558587,0.287034128275781,0.609,0.338,1,"14","R3HDM2"
0.00156747670173285,0.285942538700796,0.391,0.194,1,"14","IAH1"
0.00157399287165605,0.332319318206134,0.652,0.368,1,"14","TMEM243"
0.00159317100071843,0.308015487765101,0.362,0.177,1,"14","ADRM1"
0.00161049760951459,0.259967656147297,0.623,0.342,1,"14","ELF2"
0.00162655434644821,0.413091920889833,0.362,0.185,1,"14","SOS1"
0.00163826970679226,0.438834300879379,0.261,0.119,1,"14","AGL"
0.00164150491981618,0.260317501515221,0.348,0.169,1,"14","DCUN1D1"
0.00165336085809509,0.622310382032917,0.406,0.217,1,"14","AGO3"
0.00165849304782539,0.36359191827955,0.464,0.25,1,"14","TMEM165"
0.00167450286535131,0.309203946736563,0.565,0.31,1,"14","HNRNPAB"
0.00167600691754033,0.399332550887811,0.464,0.249,1,"14","ZCRB1"
0.00168658936102029,0.479269801913655,0.348,0.178,1,"14","UBR4"
0.00171485381082181,0.269508433019745,0.377,0.19,1,"14","LMO4"
0.00171676454152481,0.302101138108001,0.478,0.252,1,"14","COPS6"
0.00172486765853086,0.264748952116606,0.29,0.134,1,"14","TCF3"
0.00173285283919422,0.332807157552944,0.319,0.153,1,"14","PPWD1"
0.00176498325547136,0.411404980361046,0.362,0.182,1,"14","MICU2"
0.00177423840590318,0.306647152887805,0.362,0.179,1,"14","MOB4"
0.00177863268522893,0.26461495335763,0.449,0.238,1,"14","GBP5"
0.00178132455345859,0.364158311473049,0.377,0.192,1,"14","TMEM248"
0.00179872520257884,0.340935681097392,0.333,0.165,1,"14","POLK"
0.001805069223072,0.521103718447776,0.261,0.121,1,"14","TXNDC9"
0.00180960018437593,0.279120560213192,0.42,0.215,1,"14","COMMD7"
0.00181763207975649,0.486910290122249,0.348,0.176,1,"14","NDUFAF3"
0.00181772000173508,0.295311524246854,0.522,0.274,1,"14","TRIM33"
0.00184392381613119,0.414452000988202,0.377,0.195,1,"14","PUS7L"
0.00184420295450916,0.315195643326947,0.275,0.127,1,"14","RBM48"
0.00186555766250285,0.361992466047537,0.507,0.285,1,"14","PHF11"
0.00188086378624175,0.268741908646644,0.42,0.214,1,"14","MBD5"
0.00188288835577066,0.501187360140314,0.304,0.148,1,"14","SDR42E2"
0.00190273846540046,0.372452923848989,0.696,0.456,1,"14","HNRNPR"
0.00190697157624031,0.357060973201216,0.855,0.631,1,"14","DAZAP2"
0.00191086889812464,0.442875523676173,0.275,0.129,1,"14","CCS"
0.00192220528027098,0.325995763692328,0.493,0.269,1,"14","CCNDBP1"
0.00192262121772901,0.309168811826563,0.42,0.215,1,"14","ADH5"
0.00193115742539884,0.410883923291807,0.536,0.3,1,"14","SH3BP5"
0.00193164486642106,0.359717835784591,0.304,0.147,1,"14","ACTR10"
0.00193242542223748,0.301870161306799,0.449,0.238,1,"14","PKN2"
0.00195368043514432,0.494376709358135,0.261,0.122,1,"14","PDPK1"
0.00196967623447364,0.263640583281173,0.377,0.188,1,"14","MED15"
0.00198656706363542,0.432221366512026,0.449,0.243,1,"14","HSPB11"
0.0020096343253444,0.265079956553717,0.826,0.518,1,"14","CD164"
0.00202638590611293,0.334982305248815,0.58,0.328,1,"14","RHOH"
0.00202781475824199,0.496465751161107,0.696,0.428,1,"14","ZBTB20"
0.00205070122464757,0.387622364647007,0.362,0.185,1,"14","MARF1"
0.00205309839226442,0.308219243654584,0.696,0.414,1,"14","RSF1"
0.0020533159909033,0.515538270597668,0.348,0.181,1,"14","ZZEF1"
0.0020611619010138,0.354274539976676,0.261,0.121,1,"14","SLF2"
0.00208389803525244,0.262392430402065,0.449,0.237,1,"14","HECTD1"
0.00208618433748375,0.415071843015256,0.275,0.13,1,"14","TPGS1"
0.00209414330033919,0.25557868440433,0.348,0.173,1,"14","ARID5A"
0.0021239853047903,0.336209367136459,0.725,0.497,1,"14","POMP"
0.00212779285008113,0.404336445208532,0.333,0.168,1,"14","ZBED5"
0.00213504858877345,0.299162170987494,0.391,0.199,1,"14","KAT7"
0.00217352318288788,0.331012125172656,0.391,0.205,1,"14","HM13"
0.00219192053814643,0.41671811359276,0.275,0.131,1,"14","ACAA2"
0.00219359609432912,0.392495694095894,0.304,0.149,1,"14","TGIF1"
0.00219553238501202,0.473668710269917,0.29,0.142,1,"14","ECHDC2"
0.00219932905299558,0.276118257198267,0.942,0.628,1,"14","KMT2E"
0.00220555069820638,0.449066601009301,0.478,0.262,1,"14","CTCF"
0.00224474303206712,0.364510446858603,0.768,0.493,1,"14","RBM8A"
0.00225664166930861,0.342938494097791,0.87,0.545,1,"14","RSRC2"
0.00226384734881213,0.287793803362605,0.391,0.199,1,"14","IFNAR1"
0.00226646827345633,0.391183342142779,0.42,0.225,1,"14","STARD7"
0.00226975863708678,0.272454254621587,0.261,0.12,1,"14","PARN"
0.0022912494882914,0.29048632730241,0.333,0.167,1,"14","APC"
0.00229489029015806,0.400103501631208,0.319,0.158,1,"14","ELAVL1"
0.00230367349350447,0.412397270432386,0.348,0.179,1,"14","LUC7L2"
0.00230758516776053,0.39066904373913,0.319,0.159,1,"14","KRIT1"
0.002312003310323,0.27939661486615,0.855,0.539,1,"14","SRSF10"
0.00232298530675701,0.373804759439427,0.261,0.123,1,"14","ZBTB37"
0.00232313298194664,0.410055649002034,0.319,0.158,1,"14","CASC3"
0.00232487946159532,0.487545602593236,0.333,0.167,1,"14","ZMYND11"
0.00233712633765726,0.361768116407309,0.536,0.3,1,"14","TXNL4A"
0.00235827749885731,0.327468422623919,0.377,0.194,1,"14","PSMD11"
0.00236208031938445,0.369876957321575,0.29,0.14,1,"14","ARL8A"
0.00237933165744408,0.278163944748427,0.391,0.201,1,"14","COMMD2"
0.00241002195177553,0.389301342382798,0.391,0.206,1,"14","VTI1B"
0.00243103096882513,0.292785198528346,0.841,0.563,1,"14","EIF5"
0.00243375839741744,0.580123889425467,0.29,0.145,1,"14","RLIM"
0.00245441319138751,0.400019677625141,0.319,0.159,1,"14","ATP9B"
0.00246794722943888,0.321399989001728,0.464,0.246,1,"14","CSNK1G2"
0.00249985789621343,0.28317209479633,0.406,0.209,1,"14","BTF3L4"
0.00250297143128742,0.282350758431483,0.42,0.22,1,"14","TMEM181"
0.00250583441822005,0.361963904583469,0.333,0.167,1,"14","HERC2"
0.00251526727145346,0.305557380962214,0.536,0.293,1,"14","CUL3"
0.00251993326446565,0.540188977414284,0.261,0.124,1,"14","CUTC"
0.00252273069761033,0.551981708882228,0.261,0.125,1,"14","AKR1B1"
0.00256067556343131,0.294216430514036,0.275,0.128,1,"14","PPIH"
0.00256163778147989,0.374361861480598,0.275,0.132,1,"14","TMEM131"
0.00256564824338645,0.253722159930083,0.986,0.783,1,"14","SRRM2"
0.00259131497389142,0.420481840236045,0.478,0.271,1,"14","MALT1"
0.00259589344248257,0.262379703497527,0.493,0.265,1,"14","RAB8A"
0.00261554397851649,0.379259476744529,0.333,0.169,1,"14","COPZ1"
0.00262255501856035,0.766105111463224,0.29,0.147,1,"14","SNX1"
0.00264688833269422,0.374111113195949,0.319,0.16,1,"14","GAPVD1"
0.00264719369564159,0.325590082257859,0.536,0.309,1,"14","NCKAP1L"
0.00266150418178457,0.514849979576965,0.304,0.149,1,"14","ZBTB4"
0.00267065073449779,0.484170883958365,0.464,0.273,1,"14","ESCO1"
0.00267989295861071,0.295653253613113,0.971,0.845,1,"14","YWHAZ"
0.00271941144185539,0.343736991463344,0.391,0.208,1,"14","TBC1D15"
0.00273192659229649,0.335342607499395,0.783,0.484,1,"14","TGOLN2"
0.00273589116362505,0.290915877043263,0.42,0.218,1,"14","APH1A"
0.00280372896927905,0.317920955347562,0.348,0.175,1,"14","CENPX"
0.00280897910932154,0.28561409339144,0.812,0.562,1,"14","ARF6"
0.00283855426582091,0.268311978324351,0.826,0.479,1,"14","ZC3H15"
0.00284423122474053,0.273341903904229,0.333,0.168,1,"14","ZRSR2"
0.00285078407179551,0.361256010697,0.464,0.251,1,"14","RAB7A"
0.00287393075971831,0.287045254616807,0.377,0.191,1,"14","MANF"
0.00294015931487568,0.395867004616467,0.754,0.529,1,"14","SELENOK"
0.00295120092724632,0.260203472908562,0.319,0.158,1,"14","YLPM1"
0.00297552843376514,0.275609486217596,0.319,0.16,1,"14","PLEC"
0.00298286227106326,0.252505834630519,0.261,0.122,1,"14","PSMA6"
0.00299995860507085,0.404450062389298,0.261,0.124,1,"14","ACADM"
0.00300311123699615,0.357370012626322,0.667,0.386,1,"14","UBE2I"
0.00301868346361234,0.351230207593311,0.362,0.188,1,"14","TDG"
0.00303191125550839,0.338990694857999,0.464,0.249,1,"14","NUDC"
0.00303223551228848,0.280480903414571,0.551,0.309,1,"14","GADD45GIP1"
0.00303766085645751,0.409698996113702,0.29,0.144,1,"14","ZNRF2"
0.0030513173256328,0.255403222683989,0.275,0.133,1,"14","RAP1GAP2"
0.00308762732246293,0.284325521946216,0.754,0.475,1,"14","TLN1"
0.00312008774350203,0.294236728328505,0.319,0.159,1,"14","ARL8B"
0.00313568077610871,0.343748860496266,0.377,0.195,1,"14","DCK"
0.00314018621168466,0.344444906378875,0.652,0.403,1,"14","ARL6IP1"
0.00315799523060889,0.398961012007276,0.261,0.125,1,"14","DAXX"
0.0031708591651407,0.557715161559753,0.319,0.168,1,"14","C16orf87"
0.00317882144353154,0.482143731067741,0.261,0.125,1,"14","DCAF13"
0.00320933176582772,0.274281824621513,0.928,0.616,1,"14","RHOA"
0.00323284946892111,0.250272145826041,1,0.903,1,"14","PPIA"
0.00323688440814607,0.285457193674865,0.478,0.263,1,"14","SUPT16H"
0.00326841228066432,0.316554650824566,0.435,0.234,1,"14","RAB11A"
0.00336117922210311,0.269891147527665,0.667,0.419,1,"14","TUT4"
0.00336843707892087,0.340762827012346,0.609,0.361,1,"14","NASP"
0.00340350406589551,0.38762243643171,0.29,0.146,1,"14","PDZD8"
